datetime_est,plot,depth_cm,eh_mv
2023-06-07 16:30,Freshwater,5,122.660076
2023-06-07 16:30,Freshwater,15,193.218798
2023-06-07 16:30,Freshwater,30,342.5728
2023-06-07 16:30,Freshwater,50,783.48114
2023-06-07 16:35,Control,5,588.3787244
2023-06-07 16:35,Control,15,739.59244
2023-06-07 16:35,Control,30,715.9761733
2023-06-07 16:35,Control,50,784.4336583
2023-06-07 16:35,Saltwater,5,329.1759153
2023-06-07 16:35,Saltwater,15,525.7196133
2023-06-07 16:35,Saltwater,30,678.9013733
2023-06-07 16:35,Saltwater,50,719.3584933
2023-06-07 16:35,Freshwater,5,120.09768
2023-06-07 16:35,Freshwater,15,192.2822733
2023-06-07 16:35,Freshwater,30,341.1063733
2023-06-07 16:35,Freshwater,50,783.2021533
2023-06-07 16:40,Control,5,588.4652689
2023-06-07 16:40,Control,15,739.79744
2023-06-07 16:40,Control,30,716.1128333
2023-06-07 16:40,Control,50,784.4763583
2023-06-07 16:40,Saltwater,5,328.2016367
2023-06-07 16:40,Saltwater,15,525.2031627
2023-06-07 16:40,Saltwater,30,678.6236867
2023-06-07 16:40,Saltwater,50,719.2172667
2023-06-07 16:40,Freshwater,5,119.878992
2023-06-07 16:40,Freshwater,15,190.9378687
2023-06-07 16:40,Freshwater,30,340.5926067
2023-06-07 16:40,Freshwater,50,782.2149467
2023-06-07 16:45,Control,5,588.5859733
2023-06-07 16:45,Control,15,739.66078
2023-06-07 16:45,Control,30,716.2153133
2023-06-07 16:45,Control,50,784.5617583
2023-06-07 16:45,Saltwater,5,327.329682
2023-06-07 16:45,Saltwater,15,522.6399322
2023-06-07 16:45,Saltwater,30,678.31188
2023-06-07 16:45,Saltwater,50,718.73488
2023-06-07 16:45,Freshwater,5,119.218946
2023-06-07 16:45,Freshwater,15,190.443006
2023-06-07 16:45,Freshwater,30,339.56856
2023-06-07 16:45,Freshwater,50,782.99214
2023-06-07 16:50,Control,5,588.4493133
2023-06-07 16:50,Control,15,739.79744
2023-06-07 16:50,Control,30,716.3519733
2023-06-07 16:50,Control,50,784.5190583
2023-06-07 16:50,Saltwater,5,326.7449873
2023-06-07 16:50,Saltwater,15,521.6458927
2023-06-07 16:50,Saltwater,30,678.0731
2023-06-07 16:50,Saltwater,50,718.08674
2023-06-07 16:50,Freshwater,5,118.117338
2023-06-07 16:50,Freshwater,15,189.3604747
2023-06-07 16:50,Freshwater,30,338.9180933
2023-06-07 16:50,Freshwater,50,782.9530933
2023-06-07 16:55,Control,5,588.1076533
2023-06-07 16:55,Control,15,739.86576
2023-06-07 16:55,Control,30,716.3861533
2023-06-07 16:55,Control,50,784.5617583
2023-06-07 16:55,Saltwater,5,326.3649767
2023-06-07 16:55,Saltwater,15,523.6196169
2023-06-07 16:55,Saltwater,30,676.23108
2023-06-07 16:55,Saltwater,50,718.29142
2023-06-07 16:55,Freshwater,5,117.35511
2023-06-07 16:55,Freshwater,15,188.2438633
2023-06-07 16:55,Freshwater,30,338.0302667
2023-06-07 16:55,Freshwater,50,782.7802867
2023-06-07 17:00,Control,5,587.9368333
2023-06-07 17:00,Control,15,739.83162
2023-06-07 17:00,Control,30,716.4886333
2023-06-07 17:00,Control,50,784.5190583
2023-06-07 17:00,Saltwater,5,324.791014
2023-06-07 17:00,Saltwater,15,520.5788452
2023-06-07 17:00,Saltwater,30,677.69788
2023-06-07 17:00,Saltwater,50,718.59844
2023-06-07 17:00,Freshwater,5,116.049548
2023-06-07 17:00,Freshwater,15,187.53511
2023-06-07 17:00,Freshwater,30,336.53044
2023-06-07 17:00,Freshwater,50,782.74162
2023-06-07 17:05,Control,5,587.6817178
2023-06-07 17:05,Control,15,739.93412
2023-06-07 17:05,Control,30,716.6674311
2023-06-07 17:05,Control,50,784.5697361
2023-06-07 17:05,Saltwater,5,324.245224
2023-06-07 17:05,Saltwater,15,520.4376178
2023-06-07 17:05,Saltwater,30,675.7438867
2023-06-07 17:05,Saltwater,50,717.3608267
2023-06-07 17:05,Freshwater,5,115.4670953
2023-06-07 17:05,Freshwater,15,186.3559047
2023-06-07 17:05,Freshwater,30,336.3945
2023-06-07 17:05,Freshwater,50,782.40186
2023-06-07 17:10,Control,5,587.5291022
2023-06-07 17:10,Control,15,739.96826
2023-06-07 17:10,Control,30,716.8120689
2023-06-07 17:10,Control,50,784.5777139
2023-06-07 17:10,Saltwater,5,325.916714
2023-06-07 17:10,Saltwater,15,522.9912403
2023-06-07 17:10,Saltwater,30,677.5422733
2023-06-07 17:10,Saltwater,50,717.6582733
2023-06-07 17:10,Freshwater,5,114.0012367
2023-06-07 17:10,Freshwater,15,185.2786113
2023-06-07 17:10,Freshwater,30,335.613
2023-06-07 17:10,Freshwater,50,782.77562
2023-06-07 17:15,Control,5,588.7089267
2023-06-07 17:15,Control,15,740.07074
2023-06-07 17:15,Control,30,716.9567067
2023-06-07 17:15,Control,50,784.7137917
2023-06-07 17:15,Saltwater,5,330.89709
2023-06-07 17:15,Saltwater,15,523.2934736
2023-06-07 17:15,Saltwater,30,677.8397
2023-06-07 17:15,Saltwater,50,717.78514
2023-06-07 17:15,Freshwater,5,113.55472
2023-06-07 17:15,Freshwater,15,183.759598
2023-06-07 17:15,Freshwater,30,334.86546
2023-06-07 17:15,Freshwater,50,782.164
2023-06-07 17:20,Control,5,589.4263667
2023-06-07 17:20,Control,15,740.13908
2023-06-07 17:20,Control,30,717.0250467
2023-06-07 17:20,Control,50,784.7138167
2023-06-07 17:20,Saltwater,5,335.4101047
2023-06-07 17:20,Saltwater,15,521.1007229
2023-06-07 17:20,Saltwater,30,677.5668
2023-06-07 17:20,Saltwater,50,717.75102
2023-06-07 17:20,Freshwater,5,112.7636327
2023-06-07 17:20,Freshwater,15,182.7354613
2023-06-07 17:20,Freshwater,30,333.9772333
2023-06-07 17:20,Freshwater,50,782.5669533
2023-06-07 17:25,Control,5,589.3580467
2023-06-07 17:25,Control,15,740.1391
2023-06-07 17:25,Control,30,717.1617067
2023-06-07 17:25,Control,50,784.7564917
2023-06-07 17:25,Saltwater,5,335.7273073
2023-06-07 17:25,Saltwater,15,521.5346151
2023-06-07 17:25,Saltwater,30,677.39624
2023-06-07 17:25,Saltwater,50,717.54636
2023-06-07 17:25,Freshwater,5,113.5355633
2023-06-07 17:25,Freshwater,15,182.1530367
2023-06-07 17:25,Freshwater,30,333.1909267
2023-06-07 17:25,Freshwater,50,782.5281867
2023-06-07 17:30,Control,5,589.2555667
2023-06-07 17:30,Control,15,740.17326
2023-06-07 17:30,Control,30,717.2983267
2023-06-07 17:30,Control,50,784.6711167
2023-06-07 17:30,Saltwater,5,337.75006
2023-06-07 17:30,Saltwater,15,522.0367167
2023-06-07 17:30,Saltwater,30,677.32802
2023-06-07 17:30,Saltwater,50,717.4099
2023-06-07 17:30,Freshwater,5,117.025816
2023-06-07 17:30,Freshwater,15,180.992976
2023-06-07 17:30,Freshwater,30,332.81238
2023-06-07 17:30,Freshwater,50,782.5234
2023-06-07 17:35,Control,5,588.8979911
2023-06-07 17:35,Control,15,740.27578
2023-06-07 17:35,Control,30,717.3666867
2023-06-07 17:35,Control,50,784.6283917
2023-06-07 17:35,Saltwater,5,335.9229933
2023-06-07 17:35,Saltwater,15,524.356334
2023-06-07 17:35,Saltwater,30,676.85044
2023-06-07 17:35,Saltwater,50,717.00056
2023-06-07 17:35,Freshwater,5,119.0793993
2023-06-07 17:35,Freshwater,15,179.939616
2023-06-07 17:35,Freshwater,30,331.2785533
2023-06-07 17:35,Freshwater,50,782.0768933
2023-06-07 17:40,Control,5,588.5062156
2023-06-07 17:40,Control,15,740.41242
2023-06-07 17:40,Control,30,717.5033267
2023-06-07 17:40,Control,50,784.7564917
2023-06-07 17:40,Saltwater,5,336.2790847
2023-06-07 17:40,Saltwater,15,524.595114
2023-06-07 17:40,Saltwater,30,676.91868
2023-06-07 17:40,Saltwater,50,717.0688
2023-06-07 17:40,Freshwater,5,122.6959847
2023-06-07 17:40,Freshwater,15,178.478518
2023-06-07 17:40,Freshwater,30,331.2737667
2023-06-07 17:40,Freshwater,50,781.6303867
2023-06-07 17:45,Control,5,588.1486
2023-06-07 17:45,Control,15,740.44658
2023-06-07 17:45,Control,30,717.6058467
2023-06-07 17:45,Control,50,784.6710917
2023-06-07 17:45,Saltwater,5,332.337024
2023-06-07 17:45,Saltwater,15,524.595136
2023-06-07 17:45,Saltwater,30,676.88456
2023-06-07 17:45,Saltwater,50,717.00056
2023-06-07 17:45,Freshwater,5,124.783548
2023-06-07 17:45,Freshwater,15,177.900882
2023-06-07 17:45,Freshwater,30,330.52144
2023-06-07 17:45,Freshwater,50,782.23722
2023-06-07 17:50,Control,5,587.9698022
2023-06-07 17:50,Control,15,740.48074
2023-06-07 17:50,Control,30,717.7766467
2023-06-07 17:50,Control,50,784.6710917
2023-06-07 17:50,Saltwater,5,332.0231627
2023-06-07 17:50,Saltwater,15,524.9336827
2023-06-07 17:50,Saltwater,30,676.65618
2023-06-07 17:50,Saltwater,50,716.2955
2023-06-07 17:50,Freshwater,5,125.8613047
2023-06-07 17:50,Freshwater,15,176.5369153
2023-06-07 17:50,Freshwater,30,329.6331933
2023-06-07 17:50,Freshwater,50,782.2324133
2023-06-07 17:55,Control,5,587.8251444
2023-06-07 17:55,Control,15,740.44658
2023-06-07 17:55,Control,30,717.7766667
2023-06-07 17:55,Control,50,784.7565167
2023-06-07 17:55,Saltwater,5,331.2644813
2023-06-07 17:55,Saltwater,15,525.5075713
2023-06-07 17:55,Saltwater,30,676.49082
2023-06-07 17:55,Saltwater,50,716.67636
2023-06-07 17:55,Freshwater,5,128.1962613
2023-06-07 17:55,Freshwater,15,175.7506407
2023-06-07 17:55,Freshwater,30,330.1720467
2023-06-07 17:55,Freshwater,50,783.2130067
2023-06-07 18:00,Control,5,587.6463267
2023-06-07 18:00,Control,15,740.58322
2023-06-07 18:00,Control,30,718.0158267
2023-06-07 18:00,Control,50,784.7137917
2023-06-07 18:00,Saltwater,5,328.48973
2023-06-07 18:00,Saltwater,15,525.117458
2023-06-07 18:00,Saltwater,30,676.38068
2023-06-07 18:00,Saltwater,50,716.25856
2023-06-07 18:00,Freshwater,5,128.288612
2023-06-07 18:00,Freshwater,15,174.794428
2023-06-07 18:00,Freshwater,30,328.33242
2023-06-07 18:00,Freshwater,50,782.12092
2023-06-07 18:05,Control,5,587.3308889
2023-06-07 18:05,Control,15,740.5149
2023-06-07 18:05,Control,30,718.0841467
2023-06-07 18:05,Control,50,784.6711167
2023-06-07 18:05,Saltwater,5,328.000204
2023-06-07 18:05,Saltwater,15,524.8461173
2023-06-07 18:05,Saltwater,30,676.28776
2023-06-07 18:05,Saltwater,50,716.16644
2023-06-07 18:05,Freshwater,5,129.7109613
2023-06-07 18:05,Freshwater,15,173.2802073
2023-06-07 18:05,Freshwater,30,328.4295733
2023-06-07 18:05,Freshwater,50,782.1161333
2023-06-07 18:10,Control,5,587.2545911
2023-06-07 18:10,Control,15,740.7199
2023-06-07 18:10,Control,30,718.2549667
2023-06-07 18:10,Control,50,784.7137917
2023-06-07 18:10,Saltwater,5,326.827234
2023-06-07 18:10,Saltwater,15,524.3330267
2023-06-07 18:10,Saltwater,30,676.15628
2023-06-07 18:10,Saltwater,50,715.96714
2023-06-07 18:10,Freshwater,5,130.0459647
2023-06-07 18:10,Freshwater,15,172.5135407
2023-06-07 18:10,Freshwater,30,328.0170267
2023-06-07 18:10,Freshwater,50,781.5336867
2023-06-07 18:15,Control,5,587.0757733
2023-06-07 18:15,Control,15,740.6857
2023-06-07 18:15,Control,30,718.3233067
2023-06-07 18:15,Control,50,784.8419167
2023-06-07 18:15,Saltwater,5,325.927622
2023-06-07 18:15,Saltwater,15,523.480008
2023-06-07 18:15,Saltwater,30,676.12902
2023-06-07 18:15,Saltwater,50,715.90642
2023-06-07 18:15,Freshwater,5,132.725488
2023-06-07 18:15,Freshwater,15,172.698258
2023-06-07 18:15,Freshwater,30,328.1142
2023-06-07 18:15,Freshwater,50,783.4657
2023-06-07 18:20,Control,5,586.9049533
2023-06-07 18:20,Control,15,740.6054333
2023-06-07 18:20,Control,30,718.3916067
2023-06-07 18:20,Control,50,784.7992167
2023-06-07 18:20,Saltwater,5,327.445624
2023-06-07 18:20,Saltwater,15,514.8370873
2023-06-07 18:20,Saltwater,30,675.9816
2023-06-07 18:20,Saltwater,50,715.96272
2023-06-07 18:20,Freshwater,5,131.5070667
2023-06-07 18:20,Freshwater,15,169.2372007
2023-06-07 18:20,Freshwater,30,326.7407
2023-06-07 18:20,Freshwater,50,781.48058
2023-06-07 18:25,Control,5,586.9732733
2023-06-07 18:25,Control,15,740.7643067
2023-06-07 18:25,Control,30,718.4599667
2023-06-07 18:25,Control,50,784.8846167
2023-06-07 18:25,Saltwater,5,326.206152
2023-06-07 18:25,Saltwater,15,517.4669167
2023-06-07 18:25,Saltwater,30,675.51592
2023-06-07 18:25,Saltwater,50,715.46392
2023-06-07 18:25,Freshwater,5,132.2254193
2023-06-07 18:25,Freshwater,15,168.7322953
2023-06-07 18:25,Freshwater,30,326.1147
2023-06-07 18:25,Freshwater,50,781.6361
2023-06-07 18:30,Control,5,586.7682933
2023-06-07 18:30,Control,15,740.82066
2023-06-07 18:30,Control,30,718.6307667
2023-06-07 18:30,Control,50,784.7565167
2023-06-07 18:30,Saltwater,5,325.991166
2023-06-07 18:30,Saltwater,15,520.4067656
2023-06-07 18:30,Saltwater,30,675.49798
2023-06-07 18:30,Saltwater,50,715.34504
2023-06-07 18:30,Freshwater,5,132.840864
2023-06-07 18:30,Freshwater,15,167.479332
2023-06-07 18:30,Freshwater,30,325.9318
2023-06-07 18:30,Freshwater,50,781.59456
2023-06-07 18:35,Control,5,586.4790378
2023-06-07 18:35,Control,15,740.92316
2023-06-07 18:35,Control,30,718.7674267
2023-06-07 18:35,Control,50,784.7565167
2023-06-07 18:35,Saltwater,5,331.439852
2023-06-07 18:35,Saltwater,15,522.560473
2023-06-07 18:35,Saltwater,30,675.2033933
2023-06-07 18:35,Saltwater,50,715.2225533
2023-06-07 18:35,Freshwater,5,133.2361513
2023-06-07 18:35,Freshwater,15,166.2849913
2023-06-07 18:35,Freshwater,30,325.2481933
2023-06-07 18:35,Freshwater,50,781.7295133
2023-06-07 18:40,Control,5,586.3264022
2023-06-07 18:40,Control,15,740.92316
2023-06-07 18:40,Control,30,718.8357867
2023-06-07 18:40,Control,50,784.7991917
2023-06-07 18:40,Saltwater,5,328.965562
2023-06-07 18:40,Saltwater,15,523.669976
2023-06-07 18:40,Saltwater,30,675.2191067
2023-06-07 18:40,Saltwater,50,714.8617867
2023-06-07 18:40,Freshwater,5,133.7676347
2023-06-07 18:40,Freshwater,15,165.1927167
2023-06-07 18:40,Freshwater,30,325.2776867
2023-06-07 18:40,Freshwater,50,781.5223267
2023-06-07 18:45,Control,5,586.4864667
2023-06-07 18:45,Control,15,740.9646
2023-06-07 18:45,Control,30,718.9794267
2023-06-07 18:45,Control,50,784.8498167
2023-06-07 18:45,Saltwater,5,335.09647
2023-06-07 18:45,Saltwater,15,525.174888
2023-06-07 18:45,Saltwater,30,674.7529
2023-06-07 18:45,Saltwater,50,714.15816
2023-06-07 18:45,Freshwater,5,143.81377
2023-06-07 18:45,Freshwater,15,163.726896
2023-06-07 18:45,Freshwater,30,324.763
2023-06-07 18:45,Freshwater,50,780.80306
2023-06-07 18:50,Control,5,586.0070867
2023-06-07 18:50,Control,15,740.99728
2023-06-07 18:50,Control,30,719.2854867
2023-06-07 18:50,Control,50,784.8055167
2023-06-07 18:50,Saltwater,5,334.6141873
2023-06-07 18:50,Saltwater,15,523.666944
2023-06-07 18:50,Saltwater,30,673.93466
2023-06-07 18:50,Saltwater,50,715.89874
2023-06-07 18:50,Freshwater,5,171.8004273
2023-06-07 18:50,Freshwater,15,162.8719053
2023-06-07 18:50,Freshwater,30,324.255
2023-06-07 18:50,Freshwater,50,781.52508
2023-06-07 18:55,Control,5,586.3465867
2023-06-07 18:55,Control,15,741.06256
2023-06-07 18:55,Control,30,719.3167467
2023-06-07 18:55,Control,50,784.8022167
2023-06-07 18:55,Saltwater,5,325.3692667
2023-06-07 18:55,Saltwater,15,523.06077
2023-06-07 18:55,Saltwater,30,675.01476
2023-06-07 18:55,Saltwater,50,714.38784
2023-06-07 18:55,Freshwater,5,180.0115139
2023-06-07 18:55,Freshwater,15,161.3038467
2023-06-07 18:55,Freshwater,30,324.05152
2023-06-07 18:55,Freshwater,50,781.5952
2023-06-07 19:00,Control,5,586.3258667
2023-06-07 19:00,Control,15,741.01322
2023-06-07 19:00,Control,30,719.4032667
2023-06-07 19:00,Control,50,784.8654917
2023-06-07 19:00,Saltwater,5,320.892336
2023-06-07 19:00,Saltwater,15,526.526372
2023-06-07 19:00,Saltwater,30,674.66282
2023-06-07 19:00,Saltwater,50,714.75146
2023-06-07 19:00,Freshwater,5,184.042952
2023-06-07 19:00,Freshwater,15,160.585008
2023-06-07 19:00,Freshwater,30,323.54284
2023-06-07 19:00,Freshwater,50,781.4306
2023-06-07 19:05,Control,5,586.1074467
2023-06-07 19:05,Control,15,741.11086
2023-06-07 19:05,Control,30,719.4997267
2023-06-07 19:05,Control,50,784.8544667
2023-06-07 19:05,Saltwater,5,319.3128027
2023-06-07 19:05,Saltwater,15,523.9222647
2023-06-07 19:05,Saltwater,30,673.94404
2023-06-07 19:05,Saltwater,50,715.15836
2023-06-07 19:05,Freshwater,5,186.9853234
2023-06-07 19:05,Freshwater,15,159.1396433
2023-06-07 19:05,Freshwater,30,322.6913
2023-06-07 19:05,Freshwater,50,781.31816
2023-06-07 19:10,Control,5,585.7411667
2023-06-07 19:10,Control,15,741.0902
2023-06-07 19:10,Control,30,719.6493067
2023-06-07 19:10,Control,50,784.8263917
2023-06-07 19:10,Saltwater,5,325.5494913
2023-06-07 19:10,Saltwater,15,523.3399813
2023-06-07 19:10,Saltwater,30,674.70548
2023-06-07 19:10,Saltwater,50,713.6348
2023-06-07 19:10,Freshwater,5,189.3146422
2023-06-07 19:10,Freshwater,15,158.0307367
2023-06-07 19:10,Freshwater,30,323.13808
2023-06-07 19:10,Freshwater,50,781.14
2023-06-07 19:15,Control,5,585.6210667
2023-06-07 19:15,Control,15,741.31868
2023-06-07 19:15,Control,30,719.8426867
2023-06-07 19:15,Control,50,784.8517667
2023-06-07 19:15,Saltwater,5,328.67693
2023-06-07 19:15,Saltwater,15,525.952472
2023-06-07 19:15,Saltwater,30,673.8451
2023-06-07 19:15,Saltwater,50,713.35382
2023-06-07 19:15,Freshwater,5,190.3200714
2023-06-07 19:15,Freshwater,15,156.959114
2023-06-07 19:15,Freshwater,30,322.86424
2023-06-07 19:15,Freshwater,50,781.16382
2023-06-07 19:20,Control,5,585.2168889
2023-06-07 19:20,Control,15,741.26994
2023-06-07 19:20,Control,30,720.0323467
2023-06-07 19:20,Control,50,784.8730167
2023-06-07 19:20,Saltwater,5,329.755058
2023-06-07 19:20,Saltwater,15,523.975522
2023-06-07 19:20,Saltwater,30,673.4677733
2023-06-07 19:20,Saltwater,50,713.5908533
2023-06-07 19:20,Freshwater,5,191.1157624
2023-06-07 19:20,Freshwater,15,155.361346
2023-06-07 19:20,Freshwater,30,322.5209733
2023-06-07 19:20,Freshwater,50,780.9960333
2023-06-07 19:25,Control,5,583.4609311
2023-06-07 19:25,Control,15,741.36504
2023-06-07 19:25,Control,30,720.0593667
2023-06-07 19:25,Control,50,784.8649667
2023-06-07 19:25,Saltwater,5,345.98252
2023-06-07 19:25,Saltwater,15,524.72962
2023-06-07 19:25,Saltwater,30,673.3657467
2023-06-07 19:25,Saltwater,50,713.3869467
2023-06-07 19:25,Freshwater,5,191.2652802
2023-06-07 19:25,Freshwater,15,153.999866
2023-06-07 19:25,Freshwater,30,322.2827067
2023-06-07 19:25,Freshwater,50,781.0478067
2023-06-07 19:30,Control,5,583.3767733
2023-06-07 19:30,Control,15,741.4367
2023-06-07 19:30,Control,30,720.1979067
2023-06-07 19:30,Control,50,785.0337167
2023-06-07 19:30,Saltwater,5,354.024602
2023-06-07 19:30,Saltwater,15,526.479384
2023-06-07 19:30,Saltwater,30,672.99986
2023-06-07 19:30,Saltwater,50,713.32936
2023-06-07 19:30,Freshwater,5,191.5169526
2023-06-07 19:30,Freshwater,15,153.386388
2023-06-07 19:30,Freshwater,30,321.94148
2023-06-07 19:30,Freshwater,50,781.12848
2023-06-07 19:35,Control,5,583.3223356
2023-06-07 19:35,Control,15,741.4072733
2023-06-07 19:35,Control,30,720.4203267
2023-06-07 19:35,Control,50,784.8866417
2023-06-07 19:35,Saltwater,5,354.825774
2023-06-07 19:35,Saltwater,15,526.355442
2023-06-07 19:35,Saltwater,30,672.8773667
2023-06-07 19:35,Saltwater,50,713.1718067
2023-06-07 19:35,Freshwater,5,191.8772212
2023-06-07 19:35,Freshwater,15,151.9908493
2023-06-07 19:35,Freshwater,30,321.6892067
2023-06-07 19:35,Freshwater,50,780.6862467
2023-06-07 19:40,Control,5,583.4114178
2023-06-07 19:40,Control,15,741.3678067
2023-06-07 19:40,Control,30,720.4595667
2023-06-07 19:40,Control,50,785.0590167
2023-06-07 19:40,Saltwater,5,351.910548
2023-06-07 19:40,Saltwater,15,524.599238
2023-06-07 19:40,Saltwater,30,672.3534333
2023-06-07 19:40,Saltwater,50,712.9205933
2023-06-07 19:40,Freshwater,5,189.7215314
2023-06-07 19:40,Freshwater,15,150.9993107
2023-06-07 19:40,Freshwater,30,321.4440533
2023-06-07 19:40,Freshwater,50,781.1303733
2023-06-07 19:45,Control,5,583.51218
2023-06-07 19:45,Control,15,741.5697
2023-06-07 19:45,Control,30,720.7072267
2023-06-07 19:45,Control,50,784.8549667
2023-06-07 19:45,Saltwater,5,354.594152
2023-06-07 19:45,Saltwater,15,526.228278
2023-06-07 19:45,Saltwater,30,672.4886
2023-06-07 19:45,Saltwater,50,712.74946
2023-06-07 19:45,Freshwater,5,185.0505085
2023-06-07 19:45,Freshwater,15,149.904626
2023-06-07 19:45,Freshwater,30,321.47292
2023-06-07 19:45,Freshwater,50,780.90588
2023-06-07 19:50,Control,5,583.40636
2023-06-07 19:50,Control,15,741.5530933
2023-06-07 19:50,Control,30,720.8315489
2023-06-07 19:50,Control,50,784.9701139
2023-06-07 19:50,Saltwater,5,354.0912627
2023-06-07 19:50,Saltwater,15,525.9136593
2023-06-07 19:50,Saltwater,30,672.1727533
2023-06-07 19:50,Saltwater,50,712.5696933
2023-06-07 19:50,Freshwater,5,181.1576155
2023-06-07 19:50,Freshwater,15,148.5026487
2023-06-07 19:50,Freshwater,30,321.4372
2023-06-07 19:50,Freshwater,50,780.31934
2023-06-07 19:55,Control,5,583.61
2023-06-07 19:55,Control,15,741.5732667
2023-06-07 19:55,Control,30,720.8899511
2023-06-07 19:55,Control,50,784.9172361
2023-06-07 19:55,Saltwater,5,354.5132613
2023-06-07 19:55,Saltwater,15,525.6410347
